"","sex","id","test","img","time","id_f","id_s","type","durata","p_sx","p_dx","v_sx","v_dx"
"388284","F","F292","t1","2a_3a",12434,13,NA,"Fixation",150,3.11,2.96,0,0
"388285","F","F292","t1","2a_3a",12451,13,NA,"Fixation",150,3.1,2.96,0,0
"388286","F","F292","t1","2a_3a",12467,13,NA,"Fixation",150,3.11,2.96,0,0
"388287","F","F292","t1","2a_3a",12484,13,NA,"Fixation",150,3.1,3.02,0,0
"388288","F","F292","t1","2a_3a",12501,13,NA,"Fixation",150,3.11,3.03,0,0
"388289","F","F292","t1","2a_3a",12517,13,NA,"Fixation",150,3.08,2.95,0,0
"388290","F","F292","t1","2a_3a",12534,13,NA,"Fixation",150,3.1,2.95,0,0
"388291","F","F292","t1","2a_3a",12551,13,NA,"Fixation",150,3.14,2.93,0,0
"388292","F","F292","t1","2a_3a",12567,13,NA,"Fixation",150,3.08,2.98,0,0
"388293","F","F292","t1","2a_3a",12584,NA,15,"Saccade",33,3.11,3.02,0,0
"388294","F","F292","t1","2a_3a",12600,NA,15,"Saccade",33,3.1,3.02,0,0
"388295","F","F292","t1","2a_3a",12617,14,NA,"Fixation",283,3.1,3.03,0,0
"388296","F","F292","t1","2a_3a",12634,14,NA,"Fixation",283,3.15,3.05,0,0
"388297","F","F292","t1","2a_3a",12650,14,NA,"Fixation",283,3.14,2.95,0,0
"388298","F","F292","t1","2a_3a",12667,14,NA,"Fixation",283,3.08,2.99,0,0
"388299","F","F292","t1","2a_3a",12684,14,NA,"Fixation",283,3.13,3.01,0,0
"388300","F","F292","t1","2a_3a",12700,14,NA,"Fixation",283,3.11,3.01,0,0
"388301","F","F292","t1","2a_3a",12717,14,NA,"Fixation",283,3.25,3.02,0,0
"388302","F","F292","t1","2a_3a",12734,14,NA,"Fixation",283,3.17,2.98,0,0
"388303","F","F292","t1","2a_3a",12750,14,NA,"Fixation",283,3.33,3,0,0
"388304","F","F292","t1","2a_3a",12767,14,NA,"Fixation",283,3.16,3,0,0
"388305","F","F292","t1","2a_3a",12784,14,NA,"Fixation",283,3.12,2.98,0,0
"388306","F","F292","t1","2a_3a",12800,14,NA,"Fixation",283,3.16,3.02,0,0
"388307","F","F292","t1","2a_3a",12817,14,NA,"Fixation",283,3.14,3.02,0,0
"388308","F","F292","t1","2a_3a",12834,14,NA,"Fixation",283,3.14,3,0,0
"388309","F","F292","t1","2a_3a",12850,14,NA,"Fixation",283,3.14,3.05,0,0
"388310","F","F292","t1","2a_3a",12867,14,NA,"Fixation",283,3.15,3,0,0
"388311","F","F292","t1","2a_3a",12884,14,NA,"Fixation",283,3.15,3.05,0,0
"388312","F","F292","t1","2a_3a",12900,NA,16,"Saccade",17,3.16,3.02,0,0
"388313","F","F292","t1","2a_3a",12917,15,NA,"Fixation",350,3.14,3.07,0,0
"388314","F","F292","t1","2a_3a",12934,15,NA,"Fixation",350,3.14,3.07,0,0
"388315","F","F292","t1","2a_3a",12950,15,NA,"Fixation",350,3.14,3.03,0,0
"388316","F","F292","t1","2a_3a",12967,15,NA,"Fixation",350,3.17,3.04,0,0
"388317","F","F292","t1","2a_3a",12984,15,NA,"Fixation",350,3.12,3.04,0,0
"388318","F","F292","t1","2a_3a",13000,15,NA,"Fixation",350,3.23,3.03,0,0
"388319","F","F292","t1","2a_3a",13017,15,NA,"Fixation",350,3.16,3.04,0,0
"388320","F","F292","t1","2a_3a",13034,15,NA,"Fixation",350,3.15,3.04,0,0
"388321","F","F292","t1","2a_3a",13050,15,NA,"Fixation",350,3.18,3.02,0,0
"388322","F","F292","t1","2a_3a",13067,15,NA,"Fixation",350,3.21,3.04,0,0
"388323","F","F292","t1","2a_3a",13084,15,NA,"Fixation",350,3.18,3.03,0,0
"388324","F","F292","t1","2a_3a",13100,15,NA,"Fixation",350,3.25,3.01,0,0
"388325","F","F292","t1","2a_3a",13117,15,NA,"Fixation",350,3.22,3.08,0,0
"388326","F","F292","t1","2a_3a",13134,15,NA,"Fixation",350,3.28,3.02,0,0
"388327","F","F292","t1","2a_3a",13150,15,NA,"Fixation",350,3.16,3.04,0,0
"388328","F","F292","t1","2a_3a",13167,15,NA,"Fixation",350,3.15,3.04,0,0
"388329","F","F292","t1","2a_3a",13184,15,NA,"Fixation",350,3.18,3.02,0,0
"388330","F","F292","t1","2a_3a",13200,15,NA,"Fixation",350,3.2,3.05,0,0
"388331","F","F292","t1","2a_3a",13217,15,NA,"Fixation",350,3.2,3,0,0
"388332","F","F292","t1","2a_3a",13234,15,NA,"Fixation",350,3.2,3.06,0,0
"388333","F","F292","t1","2a_3a",13250,15,NA,"Fixation",350,3.16,3,0,0
"388334","F","F292","t1","2a_3a",13267,NA,17,"Saccade",50,3.11,3.07,0,0
"388335","F","F292","t1","2a_3a",13284,NA,17,"Saccade",50,3.15,3.08,0,0
"388336","F","F292","t1","2a_3a",13300,NA,17,"Saccade",50,3.13,3.13,0,0
"388337","F","F292","t1","2a_3a",13317,16,NA,"Fixation",567,3.13,3.08,0,0
"388338","F","F292","t1","2a_3a",13334,16,NA,"Fixation",567,3.11,3.06,0,0
"388339","F","F292","t1","2a_3a",13350,16,NA,"Fixation",567,3.15,3.07,0,0
"388340","F","F292","t1","2a_3a",13367,16,NA,"Fixation",567,3.13,3.07,0,0
"388341","F","F292","t1","2a_3a",13384,16,NA,"Fixation",567,3.16,3.1,0,0
"388342","F","F292","t1","2a_3a",13400,16,NA,"Fixation",567,3.14,3.09,0,0
"388343","F","F292","t1","2a_3a",13417,16,NA,"Fixation",567,3.17,3.08,0,0
"388344","F","F292","t1","2a_3a",13434,16,NA,"Fixation",567,3.12,3.09,0,0
"388345","F","F292","t1","2a_3a",13450,16,NA,"Fixation",567,3.12,3.12,0,0
"388346","F","F292","t1","2a_3a",13467,16,NA,"Fixation",567,3.13,3.06,0,0
"388347","F","F292","t1","2a_3a",13484,16,NA,"Fixation",567,3.16,3.07,0,0
"388348","F","F292","t1","2a_3a",13500,16,NA,"Fixation",567,3.13,3.1,0,0
"388349","F","F292","t1","2a_3a",13517,16,NA,"Fixation",567,3.18,3.09,0,0
"388350","F","F292","t1","2a_3a",13534,16,NA,"Fixation",567,3.17,3.1,0,0
"388351","F","F292","t1","2a_3a",13550,16,NA,"Fixation",567,3.16,3.11,0,0
"388352","F","F292","t1","2a_3a",13567,16,NA,"Fixation",567,3.18,3.06,0,0
"388353","F","F292","t1","2a_3a",13584,16,NA,"Fixation",567,3.18,3.11,0,0
"388354","F","F292","t1","2a_3a",13600,16,NA,"Fixation",567,3.19,3.12,0,0
"388355","F","F292","t1","2a_3a",13617,16,NA,"Fixation",567,3.23,3.08,0,0
"388356","F","F292","t1","2a_3a",13634,16,NA,"Fixation",567,3.22,3.15,0,0
"388357","F","F292","t1","2a_3a",13650,16,NA,"Fixation",567,3.22,3.12,0,0
"388358","F","F292","t1","2a_3a",13667,16,NA,"Fixation",567,3.23,3.17,0,0
"388359","F","F292","t1","2a_3a",13684,16,NA,"Fixation",567,3.2,3.15,0,0
"388360","F","F292","t1","2a_3a",13700,16,NA,"Fixation",567,3.2,3.14,0,0
"388361","F","F292","t1","2a_3a",13717,16,NA,"Fixation",567,3.23,3.17,0,0
"388362","F","F292","t1","2a_3a",13734,16,NA,"Fixation",567,3.27,3.17,0,0
"388363","F","F292","t1","2a_3a",13750,16,NA,"Fixation",567,3.23,3.18,0,0
"388364","F","F292","t1","2a_3a",13767,16,NA,"Fixation",567,3.25,3.19,0,0
"388365","F","F292","t1","2a_3a",13784,16,NA,"Fixation",567,3.25,3.22,0,0
"388366","F","F292","t1","2a_3a",13800,16,NA,"Fixation",567,3.27,3.19,0,0
"388367","F","F292","t1","2a_3a",13817,16,NA,"Fixation",567,3.3,3.2,0,0
"388368","F","F292","t1","2a_3a",13834,16,NA,"Fixation",567,3.27,3.17,0,0
"388369","F","F292","t1","2a_3a",13850,16,NA,"Fixation",567,3.26,3.18,0,0
"388370","F","F292","t1","2a_3a",13867,16,NA,"Fixation",567,3.27,3.2,0,0
"388371","F","F292","t1","2a_3a",13884,NA,18,"Saccade",33,3.26,3.21,0,0
"388372","F","F292","t1","2a_3a",13900,NA,18,"Saccade",33,3.31,3.29,0,0
"388373","F","F292","t1","2a_3a",13917,NA,NA,"Unclassified",17,3.3,3.3,0,0
"388374","F","F292","t1","2a_3a",13934,NA,19,"Saccade",67,3.27,3.31,0,0
"388375","F","F292","t1","2a_3a",13950,NA,19,"Saccade",67,3.26,3.23,0,0
"388376","F","F292","t1","2a_3a",13967,NA,19,"Saccade",67,NA,NA,4,4
"388377","F","F292","t1","2a_3a",13984,NA,19,"Saccade",67,NA,3.22,4,0
"388378","F","F292","t1","2a_3a",14000,NA,NA,"Unclassified",50,NA,3.23,4,0
"388379","F","F292","t1","2a_3a",14017,NA,NA,"Unclassified",50,NA,3.24,4,0
"388380","F","F292","t1","2a_3a",14034,NA,NA,"Unclassified",50,NA,3.22,4,0
"388381","F","F292","t1","2a_3a",14050,NA,20,"Saccade",83,2.64,3.23,0,0
"388382","F","F292","t1","2a_3a",14067,NA,20,"Saccade",83,2.57,3.22,0,0
"388383","F","F292","t1","2a_3a",14084,NA,20,"Saccade",83,3.01,3.31,0,0
"388384","F","F292","t1","2a_3a",14100,NA,20,"Saccade",83,NA,3.26,4,0
"388385","F","F292","t1","2a_3a",14117,NA,20,"Saccade",83,2.94,3.24,0,0
"388386","F","F292","t1","2a_3a",14134,NA,NA,"Unclassified",33,2.92,3.2,0,0
"388387","F","F292","t1","2a_3a",14150,NA,NA,"Unclassified",33,2.96,3.22,0,0
"388388","F","F292","t1","2a_3a",14167,NA,21,"Saccade",50,2.61,3.25,0,0
"388389","F","F292","t1","2a_3a",14184,NA,21,"Saccade",50,NA,3.25,4,0
"388390","F","F292","t1","2a_3a",14200,NA,21,"Saccade",50,NA,3.32,4,0
"388391","F","F292","t1","2a_3a",14217,17,NA,"Fixation",167,NA,3.28,4,0
"388392","F","F292","t1","2a_3a",14234,17,NA,"Fixation",167,NA,3.28,4,0
"388393","F","F292","t1","2a_3a",14250,17,NA,"Fixation",167,NA,3.25,4,0
"388394","F","F292","t1","2a_3a",14267,17,NA,"Fixation",167,NA,3.3,4,0
"388395","F","F292","t1","2a_3a",14284,17,NA,"Fixation",167,NA,3.26,4,0
"388396","F","F292","t1","2a_3a",14300,17,NA,"Fixation",167,NA,3.23,4,0
"388397","F","F292","t1","2a_3a",14317,17,NA,"Fixation",167,NA,3.26,4,0
"388398","F","F292","t1","2a_3a",14334,17,NA,"Fixation",167,NA,3.25,4,0
"388399","F","F292","t1","2a_3a",14350,17,NA,"Fixation",167,NA,3.24,4,0
"388400","F","F292","t1","2a_3a",14367,17,NA,"Fixation",167,NA,3.22,4,0
"388401","F","F292","t1","2a_3a",14384,NA,22,"Saccade",33,3.19,3.22,0,0
"388402","F","F292","t1","2a_3a",14401,NA,22,"Saccade",33,3.15,3.2,0,0
"388403","F","F292","t1","2a_3a",14417,18,NA,"Fixation",517,3.16,3.17,0,0
"388404","F","F292","t1","2a_3a",14434,18,NA,"Fixation",517,3.17,3.22,0,0
"388405","F","F292","t1","2a_3a",14451,18,NA,"Fixation",517,3.17,3.17,0,0
"388406","F","F292","t1","2a_3a",14467,18,NA,"Fixation",517,3.14,3.16,0,0
"388407","F","F292","t1","2a_3a",14484,18,NA,"Fixation",517,3.11,3.15,0,0
"388408","F","F292","t1","2a_3a",14500,18,NA,"Fixation",517,3.15,3.13,0,0
"388409","F","F292","t1","2a_3a",14517,18,NA,"Fixation",517,3.14,3.14,0,0
"388410","F","F292","t1","2a_3a",14534,18,NA,"Fixation",517,3.14,3.11,0,0
"388411","F","F292","t1","2a_3a",14550,18,NA,"Fixation",517,3.16,3.18,0,0
"388412","F","F292","t1","2a_3a",14567,18,NA,"Fixation",517,3.1,3.12,0,0
"388413","F","F292","t1","2a_3a",14584,18,NA,"Fixation",517,3.09,3.13,0,0
"388414","F","F292","t1","2a_3a",14600,18,NA,"Fixation",517,3.07,3.16,0,0
"388415","F","F292","t1","2a_3a",14617,18,NA,"Fixation",517,3.14,3.13,0,0
"388416","F","F292","t1","2a_3a",14634,18,NA,"Fixation",517,3.11,3.09,0,0
"388417","F","F292","t1","2a_3a",14651,18,NA,"Fixation",517,3.09,3.11,0,0
"388418","F","F292","t1","2a_3a",14667,18,NA,"Fixation",517,3.07,3.1,0,0
"388419","F","F292","t1","2a_3a",14684,18,NA,"Fixation",517,3.09,3.11,0,0
"388420","F","F292","t1","2a_3a",14701,18,NA,"Fixation",517,3.09,3.1,0,0
"388421","F","F292","t1","2a_3a",14717,18,NA,"Fixation",517,3.07,3.1,0,0
"388422","F","F292","t1","2a_3a",14734,18,NA,"Fixation",517,3.13,3.15,0,0
"388423","F","F292","t1","2a_3a",14750,18,NA,"Fixation",517,3.11,3.07,0,0
"388424","F","F292","t1","2a_3a",14767,18,NA,"Fixation",517,3.07,3.1,0,0
"388425","F","F292","t1","2a_3a",14784,18,NA,"Fixation",517,3.07,3.1,0,0
"388426","F","F292","t1","2a_3a",14800,18,NA,"Fixation",517,3.06,3.05,0,0
"388427","F","F292","t1","2a_3a",14817,18,NA,"Fixation",517,3.05,3.07,0,0
"388428","F","F292","t1","2a_3a",14834,18,NA,"Fixation",517,3.05,3.08,0,0
"388429","F","F292","t1","2a_3a",14850,18,NA,"Fixation",517,3.05,3.09,0,0
"388430","F","F292","t1","2a_3a",14867,18,NA,"Fixation",517,3.07,3.08,0,0
"388431","F","F292","t1","2a_3a",14884,18,NA,"Fixation",517,3.05,3.05,0,0
"388432","F","F292","t1","2a_3a",14900,18,NA,"Fixation",517,3.07,3.11,0,0
"388433","F","F292","t1","2a_3a",14917,18,NA,"Fixation",517,3.07,3.14,0,0
"388434","F","F292","t1","2a_3a",14934,NA,23,"Saccade",17,NA,2.94,4,0
"388435","F","F292","t1","2a_3a",14950,NA,NA,"Unclassified",100,NA,NA,4,4
"388436","F","F292","t1","2a_3a",14967,NA,NA,"Unclassified",100,NA,NA,4,4
"388437","F","F292","t1","2a_3a",14984,NA,NA,"Unclassified",100,NA,NA,4,4
"388438","F","F292","t1","2a_3a",15000,NA,NA,"Unclassified",100,NA,NA,4,4
"388439","F","F292","t1","2a_3a",15017,NA,NA,"Unclassified",100,NA,NA,4,4
"388440","F","F292","t1","2a_3a",15034,NA,NA,"Unclassified",100,NA,NA,4,4
"388441","F","F292","t1","2a_3a",15050,NA,NA,"Unclassified",17,3.06,3.01,0,0
"388442","F","F292","t1","2a_3a",15067,19,NA,"Fixation",183,3.13,3.02,0,0
"388443","F","F292","t1","2a_3a",15084,19,NA,"Fixation",183,3.08,3,0,0
"388444","F","F292","t1","2a_3a",15100,19,NA,"Fixation",183,3.13,3.02,0,0
"388445","F","F292","t1","2a_3a",15117,19,NA,"Fixation",183,3.15,3.02,0,0
"388446","F","F292","t1","2a_3a",15134,19,NA,"Fixation",183,3.16,3.05,0,0
"388447","F","F292","t1","2a_3a",15150,19,NA,"Fixation",183,3.14,3,0,0
"388448","F","F292","t1","2a_3a",15166,19,NA,"Fixation",183,NA,NA,4,4
"388449","F","F292","t1","2a_3a",15184,19,NA,"Fixation",183,3.1,3.01,0,0
"388450","F","F292","t1","2a_3a",15200,19,NA,"Fixation",183,3.11,3.03,0,0
"388451","F","F292","t1","2a_3a",15217,19,NA,"Fixation",183,3.15,3.08,0,0
"388452","F","F292","t1","2a_3a",15234,19,NA,"Fixation",183,3.12,3.03,0,0
"388453","F","F292","t1","2a_3a",15250,NA,24,"Saccade",67,3.11,3.05,0,0
"388454","F","F292","t1","2a_3a",15267,NA,24,"Saccade",67,3.19,3.05,0,0
"388455","F","F292","t1","2a_3a",15284,NA,24,"Saccade",67,3.17,3.07,0,0
"388456","F","F292","t1","2a_3a",15300,NA,24,"Saccade",67,3.11,3.03,0,0
"388457","F","F292","t1","2a_3a",15317,20,NA,"Fixation",633,3.1,3.04,0,0
"388458","F","F292","t1","2a_3a",15334,20,NA,"Fixation",633,3.14,3.06,0,0
"388459","F","F292","t1","2a_3a",15350,20,NA,"Fixation",633,3.15,3.08,0,0
"388460","F","F292","t1","2a_3a",15367,20,NA,"Fixation",633,3.12,3.05,0,0
"388461","F","F292","t1","2a_3a",15384,20,NA,"Fixation",633,3.15,3.1,0,0
"388462","F","F292","t1","2a_3a",15400,20,NA,"Fixation",633,3.11,3.12,0,0
"388463","F","F292","t1","2a_3a",15417,20,NA,"Fixation",633,3.19,3.08,0,0
"388464","F","F292","t1","2a_3a",15434,20,NA,"Fixation",633,3.2,3.07,0,0
"388465","F","F292","t1","2a_3a",15450,20,NA,"Fixation",633,3.15,3.12,0,0
"388466","F","F292","t1","2a_3a",15467,20,NA,"Fixation",633,3.17,3.09,0,0
"388467","F","F292","t1","2a_3a",15484,20,NA,"Fixation",633,3.16,3.05,0,0
"388468","F","F292","t1","2a_3a",15501,20,NA,"Fixation",633,3.17,3.11,0,0
"388469","F","F292","t1","2a_3a",15517,20,NA,"Fixation",633,3.2,3.13,0,0
"388470","F","F292","t1","2a_3a",15534,20,NA,"Fixation",633,3.16,3.12,0,0
"388471","F","F292","t1","2a_3a",15551,20,NA,"Fixation",633,3.23,3.11,0,0
"388472","F","F292","t1","2a_3a",15567,20,NA,"Fixation",633,3.19,3.11,0,0
"388473","F","F292","t1","2a_3a",15584,20,NA,"Fixation",633,3.21,3.08,0,0
"388474","F","F292","t1","2a_3a",15601,20,NA,"Fixation",633,3.2,3.1,0,0
"388475","F","F292","t1","2a_3a",15617,20,NA,"Fixation",633,3.19,3.07,0,0
"388476","F","F292","t1","2a_3a",15634,20,NA,"Fixation",633,3.17,NA,0,4
"388477","F","F292","t1","2a_3a",15651,20,NA,"Fixation",633,3.16,3.07,0,0
"388478","F","F292","t1","2a_3a",15667,20,NA,"Fixation",633,3.23,3.1,0,0
"388479","F","F292","t1","2a_3a",15684,20,NA,"Fixation",633,3.17,3.11,0,0
"388480","F","F292","t1","2a_3a",15701,20,NA,"Fixation",633,3.15,3.11,0,0
"388481","F","F292","t1","2a_3a",15717,20,NA,"Fixation",633,3.16,3.07,0,0
"388482","F","F292","t1","2a_3a",15734,20,NA,"Fixation",633,3.17,3.05,0,0
"388483","F","F292","t1","2a_3a",15750,20,NA,"Fixation",633,3.16,3.07,0,0
"388484","F","F292","t1","2a_3a",15767,20,NA,"Fixation",633,3.19,3.1,0,0
"388485","F","F292","t1","2a_3a",15784,20,NA,"Fixation",633,3.16,3.09,0,0
"388486","F","F292","t1","2a_3a",15800,20,NA,"Fixation",633,3.14,3.05,0,0
"388487","F","F292","t1","2a_3a",15817,20,NA,"Fixation",633,3.11,3.1,0,0
"388488","F","F292","t1","2a_3a",15834,20,NA,"Fixation",633,3.19,3.1,0,0
"388489","F","F292","t1","2a_3a",15850,20,NA,"Fixation",633,3.16,3.11,0,0
"388490","F","F292","t1","2a_3a",15867,20,NA,"Fixation",633,3.16,3.08,0,0
"388491","F","F292","t1","2a_3a",15884,20,NA,"Fixation",633,3.14,3.06,0,0
"388492","F","F292","t1","2a_3a",15900,20,NA,"Fixation",633,3.08,3.09,0,0
"388493","F","F292","t1","2a_3a",15917,20,NA,"Fixation",633,3.14,3,0,0
"388494","F","F292","t1","2a_3a",15934,20,NA,"Fixation",633,3.11,3.13,0,0
"388495","F","F292","t1","2a_3a",15950,NA,25,"Saccade",100,NA,3,4,0
"388496","F","F292","t1","2a_3a",15967,NA,25,"Saccade",100,NA,2.61,4,0
"388497","F","F292","t1","2a_3a",15984,NA,25,"Saccade",100,2.86,2.36,0,0
"388498","F","F292","t1","2a_3a",16000,NA,25,"Saccade",100,NA,NA,4,4
"388499","F","F292","t1","2a_3a",16017,NA,25,"Saccade",100,NA,2.97,4,0
"388500","F","F292","t1","2a_3a",16034,NA,25,"Saccade",100,3.08,3,0,0
"388501","F","F292","t1","2a_3a",16050,21,NA,"Fixation",400,3.01,2.99,0,0
"388502","F","F292","t1","2a_3a",16067,21,NA,"Fixation",400,3.11,2.98,0,0
"388503","F","F292","t1","2a_3a",16084,21,NA,"Fixation",400,3.14,3,0,0
"388504","F","F292","t1","2a_3a",16100,21,NA,"Fixation",400,3.11,3.02,0,0
"388505","F","F292","t1","2a_3a",16117,21,NA,"Fixation",400,3.1,3.01,0,0
"388506","F","F292","t1","2a_3a",16134,21,NA,"Fixation",400,3.09,3.04,0,0
"388507","F","F292","t1","2a_3a",16150,21,NA,"Fixation",400,3.11,3.03,0,0
"388508","F","F292","t1","2a_3a",16167,21,NA,"Fixation",400,3.12,3.02,0,0
"388509","F","F292","t1","2a_3a",16184,21,NA,"Fixation",400,3.13,3.03,0,0
"388510","F","F292","t1","2a_3a",16200,21,NA,"Fixation",400,3.13,3.04,0,0
"388511","F","F292","t1","2a_3a",16217,21,NA,"Fixation",400,3.19,3.02,0,0
"388512","F","F292","t1","2a_3a",16234,21,NA,"Fixation",400,3.07,3.07,0,0
"388513","F","F292","t1","2a_3a",16250,21,NA,"Fixation",400,3.15,2.97,0,0
"388514","F","F292","t1","2a_3a",16267,21,NA,"Fixation",400,3.12,3,0,0
"388515","F","F292","t1","2a_3a",16284,21,NA,"Fixation",400,3.15,3.05,0,0
"388516","F","F292","t1","2a_3a",16300,21,NA,"Fixation",400,3.1,3.02,0,0
"388517","F","F292","t1","2a_3a",16317,21,NA,"Fixation",400,3.15,3.02,0,0
"388518","F","F292","t1","2a_3a",16334,21,NA,"Fixation",400,3.16,3.02,0,0
"388519","F","F292","t1","2a_3a",16350,21,NA,"Fixation",400,3.16,3.01,0,0
"388520","F","F292","t1","2a_3a",16367,21,NA,"Fixation",400,3.12,3.02,0,0
"388521","F","F292","t1","2a_3a",16384,21,NA,"Fixation",400,3.17,3.04,0,0
"388522","F","F292","t1","2a_3a",16400,21,NA,"Fixation",400,3.17,3.04,0,0
"388523","F","F292","t1","2a_3a",16417,21,NA,"Fixation",400,3.16,3.01,0,0
"388524","F","F292","t1","2a_3a",16434,21,NA,"Fixation",400,3.16,3.07,0,0
"388525","F","F292","t1","2a_3a",16450,NA,26,"Saccade",33,3.2,3.04,0,0
"388526","F","F292","t1","2a_3a",16467,NA,26,"Saccade",33,3.15,2.98,0,0
"388527","F","F292","t1","2a_3a",16484,22,NA,"Fixation",200,3.15,3.04,0,0
"388528","F","F292","t1","2a_3a",16500,22,NA,"Fixation",200,3.15,3.02,0,0
"388529","F","F292","t1","2a_3a",16517,22,NA,"Fixation",200,3.15,2.96,0,0
"388530","F","F292","t1","2a_3a",16534,22,NA,"Fixation",200,3.15,3,0,0
"388531","F","F292","t1","2a_3a",16550,22,NA,"Fixation",200,3.15,3.04,0,0
"388532","F","F292","t1","2a_3a",16567,22,NA,"Fixation",200,3.11,3.03,0,0
"388533","F","F292","t1","2a_3a",16584,22,NA,"Fixation",200,3.12,2.99,0,0
"388534","F","F292","t1","2a_3a",16600,22,NA,"Fixation",200,3.13,3.02,0,0
"388535","F","F292","t1","2a_3a",16617,22,NA,"Fixation",200,3.13,3,0,0
"388536","F","F292","t1","2a_3a",16634,22,NA,"Fixation",200,3.08,3,0,0
"388537","F","F292","t1","2a_3a",16650,22,NA,"Fixation",200,3.1,2.99,0,0
"388538","F","F292","t1","2a_3a",16667,22,NA,"Fixation",200,NA,3.04,4,0
"388539","F","F292","t1","2a_3a",16684,NA,27,"Saccade",67,3.09,2.95,0,0
"388540","F","F292","t1","2a_3a",16700,NA,27,"Saccade",67,3.08,3.01,0,0
"388541","F","F292","t1","2a_3a",16717,NA,27,"Saccade",67,3.08,2.97,0,0
"388542","F","F292","t1","2a_3a",16734,NA,27,"Saccade",67,3.06,2.98,0,0
"388543","F","F292","t1","2a_3a",16750,23,NA,"Fixation",100,3.05,2.98,0,0
"388544","F","F292","t1","2a_3a",16767,23,NA,"Fixation",100,3.05,2.99,0,0
"388545","F","F292","t1","2a_3a",16784,23,NA,"Fixation",100,3,2.96,0,0
"388546","F","F292","t1","2a_3a",16800,23,NA,"Fixation",100,3.05,3,0,0
"388547","F","F292","t1","2a_3a",16817,23,NA,"Fixation",100,3.11,2.97,0,0
"388548","F","F292","t1","2a_3a",16834,23,NA,"Fixation",100,3.07,2.97,0,0
"388549","F","F292","t1","2a_3a",16851,NA,28,"Saccade",17,3.09,3.01,0,0
"388550","F","F292","t1","2a_3a",16867,24,NA,"Fixation",83,3.11,3.03,0,0
"388551","F","F292","t1","2a_3a",16884,24,NA,"Fixation",83,3.08,3.04,0,0
"388552","F","F292","t1","2a_3a",16901,24,NA,"Fixation",83,3.07,3.04,0,0
"388553","F","F292","t1","2a_3a",16917,24,NA,"Fixation",83,3.11,2.99,0,0
"388554","F","F292","t1","2a_3a",16934,24,NA,"Fixation",83,3.06,3.05,0,0
"388555","F","F292","t1","2a_3a",16951,NA,29,"Saccade",83,3.05,3.03,0,0
"388556","F","F292","t1","2a_3a",16967,NA,29,"Saccade",83,3.09,3.05,0,0
"388557","F","F292","t1","2a_3a",16984,NA,29,"Saccade",83,NA,3.05,4,0
"388558","F","F292","t1","2a_3a",17001,NA,29,"Saccade",83,NA,3.04,4,0
"388559","F","F292","t1","2a_3a",17017,NA,29,"Saccade",83,NA,3.05,4,0
"388560","F","F292","t1","2a_3a",17034,NA,NA,"Unclassified",33,NA,3.03,4,0
"388561","F","F292","t1","2a_3a",17051,NA,NA,"Unclassified",33,NA,3.04,4,0
"388562","F","F292","t1","2a_3a",17067,NA,30,"Saccade",100,2.19,3.05,0,0
"388563","F","F292","t1","2a_3a",17084,NA,30,"Saccade",100,2.8,3.04,0,0
"388564","F","F292","t1","2a_3a",17101,NA,30,"Saccade",100,2.93,3.03,0,0
"388565","F","F292","t1","2a_3a",17117,NA,30,"Saccade",100,NA,2.96,4,0
"388566","F","F292","t1","2a_3a",17134,NA,30,"Saccade",100,3.03,3.03,0,0
"388567","F","F292","t1","2a_3a",17151,NA,30,"Saccade",100,2.96,3.01,0,0
"388568","F","F292","t1","2a_3a",17167,NA,NA,"Unclassified",33,3.04,2.98,0,0
"388569","F","F292","t1","2a_3a",17184,NA,NA,"Unclassified",33,2.94,2.95,0,0
"388570","F","F292","t1","2a_3a",17201,NA,31,"Saccade",66,NA,3.01,4,0
"388571","F","F292","t1","2a_3a",17217,NA,31,"Saccade",66,3.01,3.04,0,0
"388572","F","F292","t1","2a_3a",17234,NA,31,"Saccade",66,NA,3.19,4,0
"388573","F","F292","t1","2a_3a",17250,NA,31,"Saccade",66,NA,3.12,4,0
"388574","F","F292","t1","2a_3a",17267,NA,NA,"Unclassified",17,3.05,3.13,0,0
"388575","F","F292","t1","2a_3a",17284,NA,32,"Saccade",17,2.96,3.02,0,0
"388576","F","F292","t1","2a_3a",17300,25,NA,"Fixation",250,3,3.02,0,0
"388577","F","F292","t1","2a_3a",17317,25,NA,"Fixation",250,3.05,3.06,0,0
"388578","F","F292","t1","2a_3a",17334,25,NA,"Fixation",250,3.03,3.08,0,0
"388579","F","F292","t1","2a_3a",17350,25,NA,"Fixation",250,3,3.06,0,0
"388580","F","F292","t1","2a_3a",17367,25,NA,"Fixation",250,2.98,3.02,0,0
"388581","F","F292","t1","2a_3a",17384,25,NA,"Fixation",250,2.99,3.01,0,0
"388582","F","F292","t1","2a_3a",17401,25,NA,"Fixation",250,2.98,3.03,0,0
"388583","F","F292","t1","2a_3a",17417,25,NA,"Fixation",250,2.97,3.07,0,0
"388584","F","F292","t1","2a_3a",17434,25,NA,"Fixation",250,2.99,3.12,0,0
"388585","F","F292","t1","2a_3a",17451,25,NA,"Fixation",250,2.99,3.04,0,0
"388586","F","F292","t1","2a_3a",17467,25,NA,"Fixation",250,2.97,3.15,0,0
"388587","F","F292","t1","2a_3a",17484,25,NA,"Fixation",250,3,3.03,0,0
